sequencing_platform	sequencing_type	instrument_model	insert_size	first_file	second_file	uuid	ENA number	sample_name	isolate	strain	organism	latitude	longitude	country	region	city	collection_date	host	host_status	collected_by	isolation_source
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1656-PRJ1066-RL-Sewage-119_S11_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1656-PRJ1066-RL-Sewage-119_S11_L001_R2_001.fastq.gz	DTU2016-1656-PRJ1066-RL-Sewage-119_S11_L001	ERR3562913	DTU2016-1656-PRJ1066-RL-Sewage-119_S11_L001	DTU2016-1656-PRJ1066-RL-Sewage-119_S11_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-07-20			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1657-PRJ1066-RD-Sewage-120_S12_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1657-PRJ1066-RD-Sewage-120_S12_L001_R2_001.fastq.gz	DTU2016-1657-PRJ1066-RD-Sewage-120_S12_L001	ERR3562914	DTU2016-1657-PRJ1066-RD-Sewage-120_S12_L001	DTU2016-1657-PRJ1066-RD-Sewage-120_S12_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-07-20			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1658-PRJ1066-RL-Sewage-121_S13_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1658-PRJ1066-RL-Sewage-121_S13_L001_R2_001.fastq.gz	DTU2016-1658-PRJ1066-RL-Sewage-121_S13_L001	ERR3562915	DTU2016-1658-PRJ1066-RL-Sewage-121_S13_L001	DTU2016-1658-PRJ1066-RL-Sewage-121_S13_L001		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-07-22			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1659-PRJ1066-RD-Sewage-122_S14_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_197/Raw_data/DTU2016-1659-PRJ1066-RD-Sewage-122_S14_L001_R2_001.fastq.gz	DTU2016-1659-PRJ1066-RD-Sewage-122_S14_L001	ERR3562916	DTU2016-1659-PRJ1066-RD-Sewage-122_S14_L001	DTU2016-1659-PRJ1066-RD-Sewage-122_S14_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-07-22			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_199/Raw_data/DTU2016-1759-PRJ1066-123-RA-123_S1_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_199/Raw_data/DTU2016-1759-PRJ1066-123-RA-123_S1_L001_R2_001.fastq.gz	DTU2016-1759-PRJ1066-123-RA-123_S1_L001	ERR3562917	DTU2016-1759-PRJ1066-123-RA-123_S1_L001	DTU2016-1759-PRJ1066-123-RA-123_S1_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-08-08			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_199/Raw_data/DTU2016-1760-PRJ1066-124-RA-124_S2_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_199/Raw_data/DTU2016-1760-PRJ1066-124-RA-124_S2_L001_R2_001.fastq.gz	DTU2016-1760-PRJ1066-124-RA-124_S2_L001	ERR3562918	DTU2016-1760-PRJ1066-124-RA-124_S2_L001	DTU2016-1760-PRJ1066-124-RA-124_S2_L001		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-08-02			DTU	wastewater
Illumina	paired	Illumina MiSeq	300	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_199/Raw_data/DTU2016-1761-PRJ1066-125-RD-125_S3_L001_R1_001.fastq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/MiSeq/MiSeq_199/Raw_data/DTU2016-1761-PRJ1066-125-RD-125_S3_L001_R2_001.fastq.gz	DTU2016-1761-PRJ1066-125-RD-125_S3_L001	ERR3562919	DTU2016-1761-PRJ1066-125-RD-125_S3_L001	DTU2016-1761-PRJ1066-125-RD-125_S3_L001		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-08-02			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1101-PRJ1066-CPH-Sewage-127_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1101-PRJ1066-CPH-Sewage-127_R2_001.fq.gz	DTU2017-1101-PRJ1066-CPH-Sewage-127	ERR3562920	DTU2017-1101-PRJ1066-CPH-Sewage-127	DTU2017-1101-PRJ1066-CPH-Sewage-127		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-08-10			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1102-PRJ1066-CPH-Sewage-128_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1102-PRJ1066-CPH-Sewage-128_R2_001.fq.gz	DTU2017-1102-PRJ1066-CPH-Sewage-128	ERR3562921	DTU2017-1102-PRJ1066-CPH-Sewage-128	DTU2017-1102-PRJ1066-CPH-Sewage-128		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-08-10			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_011/FoodQCPipeline_tmp/conc_fqs/DTU2017-1274-PRJ1066-CPH-Sewage-129_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_011/FoodQCPipeline_tmp/conc_fqs/DTU2017-1274-PRJ1066-CPH-Sewage-129_R2_001.fq.gz	DTU2017-1274-PRJ1066-CPH-Sewage-129	ERR3562922	DTU2017-1274-PRJ1066-CPH-Sewage-129	DTU2017-1274-PRJ1066-CPH-Sewage-129		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-08-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_003/FoodQCPipeline_tmp/conc_fqs/DTU2017-1104-PRJ1066-CPH-Sewage-130_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_003/FoodQCPipeline_tmp/conc_fqs/DTU2017-1104-PRJ1066-CPH-Sewage-130_R2_001.fq.gz	DTU2017-1104-PRJ1066-CPH-Sewage-130	ERR3562923	DTU2017-1104-PRJ1066-CPH-Sewage-130	DTU2017-1104-PRJ1066-CPH-Sewage-130		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-08-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1105-PRJ1066-CPH-Sewage-131_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1105-PRJ1066-CPH-Sewage-131_R2_001.fq.gz	DTU2017-1105-PRJ1066-CPH-Sewage-131	ERR3562924	DTU2017-1105-PRJ1066-CPH-Sewage-131	DTU2017-1105-PRJ1066-CPH-Sewage-131		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-08-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1106-PRJ1066-CPH-Sewage-132_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1106-PRJ1066-CPH-Sewage-132_R2_001.fq.gz	DTU2017-1106-PRJ1066-CPH-Sewage-132	ERR3562925	DTU2017-1106-PRJ1066-CPH-Sewage-132	DTU2017-1106-PRJ1066-CPH-Sewage-132		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-08-22			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1107-PRJ1066-CPH-Sewage-133_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1107-PRJ1066-CPH-Sewage-133_R2_001.fq.gz	DTU2017-1107-PRJ1066-CPH-Sewage-133	ERR3562926	DTU2017-1107-PRJ1066-CPH-Sewage-133	DTU2017-1107-PRJ1066-CPH-Sewage-133		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-08-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1108-PRJ1066-CPH-Sewage-134_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1108-PRJ1066-CPH-Sewage-134_R2_001.fq.gz	DTU2017-1108-PRJ1066-CPH-Sewage-134	ERR3562927	DTU2017-1108-PRJ1066-CPH-Sewage-134	DTU2017-1108-PRJ1066-CPH-Sewage-134		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-08-16			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1109-PRJ1066-CPH-Sewage-135_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1109-PRJ1066-CPH-Sewage-135_R2_001.fq.gz	DTU2017-1109-PRJ1066-CPH-Sewage-135	ERR3562928	DTU2017-1109-PRJ1066-CPH-Sewage-135	DTU2017-1109-PRJ1066-CPH-Sewage-135		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-08-22			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_003/FoodQCPipeline_tmp/conc_fqs/DTU2017-1110-PRJ1066-CPH-Sewage-136_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_003/FoodQCPipeline_tmp/conc_fqs/DTU2017-1110-PRJ1066-CPH-Sewage-136_R2_001.fq.gz	DTU2017-1110-PRJ1066-CPH-Sewage-136	ERR3562929	DTU2017-1110-PRJ1066-CPH-Sewage-136	DTU2017-1110-PRJ1066-CPH-Sewage-136		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-08-29			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/Nextseq_036/FoodQCPipeline_tmp/conc_fqs/DTU2017-1276-PRJ1066-CPH-Sewage-136_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/Nextseq_036/FoodQCPipeline_tmp/conc_fqs/DTU2017-1276-PRJ1066-CPH-Sewage-136_R2_001.fq.gz	DTU2017-1276-PRJ1066-CPH-Sewage-136	ERR3562930	DTU2017-1276-PRJ1066-CPH-Sewage-136	DTU2017-1276-PRJ1066-CPH-Sewage-136		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-08-29			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_011/FoodQCPipeline_tmp/conc_fqs/DTU2017-1277-PRJ1066-CPH-Sewage-137_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_011/FoodQCPipeline_tmp/conc_fqs/DTU2017-1277-PRJ1066-CPH-Sewage-137_R2_001.fq.gz	DTU2017-1277-PRJ1066-CPH-Sewage-137	ERR3562931	DTU2017-1277-PRJ1066-CPH-Sewage-137	DTU2017-1277-PRJ1066-CPH-Sewage-137		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-08-29			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1112-PRJ1066-CPH-Sewage-138_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1112-PRJ1066-CPH-Sewage-138_R2_001.fq.gz	DTU2017-1112-PRJ1066-CPH-Sewage-138	ERR3562932	DTU2017-1112-PRJ1066-CPH-Sewage-138	DTU2017-1112-PRJ1066-CPH-Sewage-138		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-09-07			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1113-PRJ1066-CPH-Sewage-139_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1113-PRJ1066-CPH-Sewage-139_R2_001.fq.gz	DTU2017-1113-PRJ1066-CPH-Sewage-139	ERR3562933	DTU2017-1113-PRJ1066-CPH-Sewage-139	DTU2017-1113-PRJ1066-CPH-Sewage-139		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-09-07			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1114-PRJ1066-CPH-Sewage-140_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_004/FoodQCPipeline_tmp/conc_fqs/DTU2017-1114-PRJ1066-CPH-Sewage-140_R2_001.fq.gz	DTU2017-1114-PRJ1066-CPH-Sewage-140	ERR3562934	DTU2017-1114-PRJ1066-CPH-Sewage-140	DTU2017-1114-PRJ1066-CPH-Sewage-140		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-09-07			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/Nextseq_036/FoodQCPipeline_tmp/conc_fqs/DTU2017-1281-PRJ1066-CPH-Sewage-140rerun_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/Nextseq_036/FoodQCPipeline_tmp/conc_fqs/DTU2017-1281-PRJ1066-CPH-Sewage-140rerun_R2_001.fq.gz	DTU2017-1281-PRJ1066-CPH-Sewage-140rerun	ERR3562935	DTU2017-1281-PRJ1066-CPH-Sewage-140rerun	DTU2017-1281-PRJ1066-CPH-Sewage-140rerun		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-09-07			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1115-PRJ1066-CPH-Sewage-141_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1115-PRJ1066-CPH-Sewage-141_R2_001.fq.gz	DTU2017-1115-PRJ1066-CPH-Sewage-141	ERR3562936	DTU2017-1115-PRJ1066-CPH-Sewage-141	DTU2017-1115-PRJ1066-CPH-Sewage-141		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-09-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1116-PRJ1066-CPH-Sewage-142_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_002/FoodQCPipeline_tmp/conc_fqs/DTU2017-1116-PRJ1066-CPH-Sewage-142_R2_001.fq.gz	DTU2017-1116-PRJ1066-CPH-Sewage-142	ERR3562937	DTU2017-1116-PRJ1066-CPH-Sewage-142	DTU2017-1116-PRJ1066-CPH-Sewage-142		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-09-13			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_010/FoodQCPipeline_tmp/conc_fqs/DTU2017-1278-PRJ1066-CPH-Sewage-143_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_010/FoodQCPipeline_tmp/conc_fqs/DTU2017-1278-PRJ1066-CPH-Sewage-143_R2_001.fq.gz	DTU2017-1278-PRJ1066-CPH-Sewage-143	ERR3562938	DTU2017-1278-PRJ1066-CPH-Sewage-143	DTU2017-1278-PRJ1066-CPH-Sewage-143		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-09-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_010/FoodQCPipeline_tmp/conc_fqs/DTU2017-1279-PRJ1066-CPH-Sewage-144_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_010/FoodQCPipeline_tmp/conc_fqs/DTU2017-1279-PRJ1066-CPH-Sewage-144_R2_001.fq.gz	DTU2017-1279-PRJ1066-CPH-Sewage-144	ERR3562939	DTU2017-1279-PRJ1066-CPH-Sewage-144	DTU2017-1279-PRJ1066-CPH-Sewage-144		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-09-18			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1119-PRJ1066-CPH-Sewage-145_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1119-PRJ1066-CPH-Sewage-145_R2_001.fq.gz	DTU2017-1119-PRJ1066-CPH-Sewage-145	ERR3562940	DTU2017-1119-PRJ1066-CPH-Sewage-145	DTU2017-1119-PRJ1066-CPH-Sewage-145		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-09-21			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1120-PRJ1066-CPH-Sewage-146_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1120-PRJ1066-CPH-Sewage-146_R2_001.fq.gz	DTU2017-1120-PRJ1066-CPH-Sewage-146	ERR3562941	DTU2017-1120-PRJ1066-CPH-Sewage-146	DTU2017-1120-PRJ1066-CPH-Sewage-146		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-09-21			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1121-PRJ1066-CPH-Sewage-147_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1121-PRJ1066-CPH-Sewage-147_R2_001.fq.gz	DTU2017-1121-PRJ1066-CPH-Sewage-147	ERR3562942	DTU2017-1121-PRJ1066-CPH-Sewage-147	DTU2017-1121-PRJ1066-CPH-Sewage-147		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-09-21			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1122-PRJ1066-CPH-Sewage-148_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1122-PRJ1066-CPH-Sewage-148_R2_001.fq.gz	DTU2017-1122-PRJ1066-CPH-Sewage-148	ERR3562943	DTU2017-1122-PRJ1066-CPH-Sewage-148	DTU2017-1122-PRJ1066-CPH-Sewage-148		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-09-24			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1123-PRJ1066-CPH-Sewage-149_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1123-PRJ1066-CPH-Sewage-149_R2_001.fq.gz	DTU2017-1123-PRJ1066-CPH-Sewage-149	ERR3562944	DTU2017-1123-PRJ1066-CPH-Sewage-149	DTU2017-1123-PRJ1066-CPH-Sewage-149		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-09-29			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1124-PRJ1066-CPH-Sewage-150_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1124-PRJ1066-CPH-Sewage-150_R2_001.fq.gz	DTU2017-1124-PRJ1066-CPH-Sewage-150	ERR3562945	DTU2017-1124-PRJ1066-CPH-Sewage-150	DTU2017-1124-PRJ1066-CPH-Sewage-150		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-10-02			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1125-PRJ1066-CPH-Sewage-151_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_007/FoodQCPipeline_tmp/conc_fqs/DTU2017-1125-PRJ1066-CPH-Sewage-151_R2_001.fq.gz	DTU2017-1125-PRJ1066-CPH-Sewage-151	ERR3562946	DTU2017-1125-PRJ1066-CPH-Sewage-151	DTU2017-1125-PRJ1066-CPH-Sewage-151		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-10-06			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1126-PRJ1066-CPH-Sewage-152_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1126-PRJ1066-CPH-Sewage-152_R2_001.fq.gz	DTU2017-1126-PRJ1066-CPH-Sewage-152	ERR3562947	DTU2017-1126-PRJ1066-CPH-Sewage-152	DTU2017-1126-PRJ1066-CPH-Sewage-152		wastewater metagenome	55.6083	12.4503	Denmark	Avedoere	Copenhagen	2016-10-06			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1127-PRJ1066-CPH-Sewage-153_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_005/FoodQCPipeline_tmp/conc_fqs/DTU2017-1127-PRJ1066-CPH-Sewage-153_R2_001.fq.gz	DTU2017-1127-PRJ1066-CPH-Sewage-153	ERR3562948	DTU2017-1127-PRJ1066-CPH-Sewage-153	DTU2017-1127-PRJ1066-CPH-Sewage-153		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-10-06			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1128-PRJ1066-CPH-Sewage-154_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_006/FoodQCPipeline_tmp/conc_fqs/DTU2017-1128-PRJ1066-CPH-Sewage-154_R2_001.fq.gz	DTU2017-1128-PRJ1066-CPH-Sewage-154	ERR3562949	DTU2017-1128-PRJ1066-CPH-Sewage-154	DTU2017-1128-PRJ1066-CPH-Sewage-154		wastewater metagenome	55.695	12.6147	Denmark	Amager	Copenhagen	2016-10-09			DTU	wastewater
Illumina	paired	Illumina NextSeq 550	300	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_010/FoodQCPipeline_tmp/conc_fqs/DTU2017-1282-PRJ1066-CPH-Sewage-155rerun_R1_001.fq.gz	/home/projects/cge/data/cge_private/FOOD_seqdata/NextSeq/NextSeq_010/FoodQCPipeline_tmp/conc_fqs/DTU2017-1282-PRJ1066-CPH-Sewage-155rerun_R2_001.fq.gz	DTU2017-1282-PRJ1066-CPH-Sewage-155rerun	ERR3562950	DTU2017-1282-PRJ1066-CPH-Sewage-155rerun	DTU2017-1282-PRJ1066-CPH-Sewage-155rerun		wastewater metagenome	55.6406	12.5056	Denmark	Valby	Copenhagen	2016-10-09			DTU	wastewater
